# Every Visual FoxPro base class, as the product itself answers about it: what an object of
# it holds, and what it answers to. Read by crates/foxvm/src/base_classes.rs.
#
# Generated by `node scripts/gen-base-classes.mjs`; the measurement it comes from is
# tests/reference/vfp-base-classes.tsv. A property with type "-" is one whose value is not a
# constant, so it is a member with nothing stored behind it, and readonly is the error the
# product raises for one it refuses to have written to.
class	kind	name	type	default	readonly
DataEnvironment	property	Tag	C		
DataEnvironment	property	Application	-		
DataEnvironment	property	Objects	-		
DataEnvironment	property	Parent	-		
DataEnvironment	event	AfterCloseTables			
DataEnvironment	event	BeforeOpenTables			
DataEnvironment	event	Destroy			
DataEnvironment	event	Error			
DataEnvironment	event	Init			
DataEnvironment	method	AddObject			
DataEnvironment	method	AddProperty			
DataEnvironment	method	CloseTables			
DataEnvironment	method	NEWOBJECT			
DataEnvironment	method	OpenTables			
DataEnvironment	method	ReadExpression			
DataEnvironment	method	ReadMethod			
DataEnvironment	method	RemoveObject			
DataEnvironment	method	ResetToDefault			
DataEnvironment	method	SaveAsClass			
DataEnvironment	method	WriteExpression			
DataEnvironment	method	WriteMethod			
Toolbar	class				
Toolbar	property	BackColor	N	15790320	
Toolbar	property	BaseClass	C	Toolbar	1743
Toolbar	property	Caption	C	Toolbar	
Toolbar	property	Class	C	Toolbar	1743
Toolbar	property	ClassLibrary	C		1743
Toolbar	property	ColorSource	N	4	
Toolbar	property	Comment	C		
Toolbar	property	ControlBox	L	.T.	
Toolbar	property	ControlCount	N	0	1743
Toolbar	property	DataSession	N	1	1743
Toolbar	property	DataSessionID	N	1	
Toolbar	property	Docked	L	.F.	1743
Toolbar	property	DockPosition	N	-1	1743
Toolbar	property	Enabled	L	.T.	
Toolbar	property	ForeColor	N	0	
Toolbar	property	Height	N	15	
Toolbar	property	HelpContextID	N	0	
Toolbar	property	KeyPreview	L	.F.	
Toolbar	property	Left	N	0	
Toolbar	property	LockScreen	L	.F.	
Toolbar	property	MouseIcon	C		
Toolbar	property	MousePointer	N	0	
Toolbar	property	Movable	L	.T.	
Toolbar	property	Name	C	Toolbar	
Toolbar	property	OLEDragMode	N	0	
Toolbar	property	OLEDragPicture	C		
Toolbar	property	OLEDropEffects	N	3	
Toolbar	property	OLEDropHasData	N	-1	
Toolbar	property	OLEDropMode	N	0	
Toolbar	property	ParentClass	C		1743
Toolbar	property	ScaleMode	N	3	
Toolbar	property	ShowTips	L	.T.	
Toolbar	property	ShowWindow	N	0	1743
Toolbar	property	Sizable	L	.T.	
Toolbar	property	Tag	C		
Toolbar	property	Themes	L	.T.	
Toolbar	property	Top	N	0	
Toolbar	property	Visible	L	.T.	
Toolbar	property	WhatsThisHelpID	N	-1	
Toolbar	property	Width	N	33	
Toolbar	property	ActiveControl	-		
Toolbar	property	Application	-		
Toolbar	property	Controls	-		
Toolbar	property	hWnd	-		1743
Toolbar	property	Objects	-		
Toolbar	property	Parent	-		
Toolbar	event	Activate			
Toolbar	event	AfterDock			
Toolbar	event	BeforeDock			
Toolbar	event	Click			
Toolbar	event	DblClick			
Toolbar	event	Deactivate			
Toolbar	event	Destroy			
Toolbar	event	DragDrop			
Toolbar	event	DragOver			
Toolbar	event	Error			
Toolbar	event	Init			
Toolbar	event	MiddleClick			
Toolbar	event	MouseDown			
Toolbar	event	MouseMove			
Toolbar	event	MouseUp			
Toolbar	event	MouseWheel			
Toolbar	event	Moved			
Toolbar	event	OLECompleteDrag			
Toolbar	event	OLEDragDrop			
Toolbar	event	OLEDragOver			
Toolbar	event	OLEGiveFeedback			
Toolbar	event	OLESetData			
Toolbar	event	OLEStartDrag			
Toolbar	event	Paint			
Toolbar	event	Resize			
Toolbar	event	RightClick			
Toolbar	event	UnDock			
Toolbar	method	AddObject			
Toolbar	method	AddProperty			
Toolbar	method	Dock			
Toolbar	method	Hide			
Toolbar	method	Move			
Toolbar	method	NEWOBJECT			
Toolbar	method	OLEDrag			
Toolbar	method	ReadExpression			
Toolbar	method	ReadMethod			
Toolbar	method	Refresh			
Toolbar	method	Release			
Toolbar	method	RemoveObject			
Toolbar	method	ResetToDefault			
Toolbar	method	SaveAsClass			
Toolbar	method	SetAll			
Toolbar	method	Show			
Toolbar	method	ShowWhatsThis			
Toolbar	method	WriteExpression			
Toolbar	method	WriteMethod			
Toolbar	method	ZOrder			
Separator	class				
Separator	property	BaseClass	C	Separator	1743
Separator	property	Class	C	Separator	1743
Separator	property	ClassLibrary	C		1743
Separator	property	Comment	C		
Separator	property	Enabled	L	.T.	
Separator	property	Name	C	Separator	
Separator	property	ParentClass	C		1743
Separator	property	Style	N	0	
Separator	property	Tag	C		
Separator	property	Visible	L	.T.	
Separator	property	Application	-		
Separator	property	Parent	-		
Separator	event	Destroy			
Separator	event	Error			
Separator	event	Init			
Separator	method	AddProperty			
Separator	method	ReadExpression			
Separator	method	ReadMethod			
Separator	method	ResetToDefault			
Separator	method	SaveAsClass			
Separator	method	WriteExpression			
Separator	method	WriteMethod			
Separator	method	ZOrder			
Hyperlink	class				
Hyperlink	property	BaseClass	C	Hyperlink	1743
Hyperlink	property	Class	C	Hyperlink	1743
Hyperlink	property	ClassLibrary	C		1743
Hyperlink	property	Comment	C		
Hyperlink	property	Name	C	Hyperlink	
Hyperlink	property	ParentClass	C		1743
Hyperlink	property	Tag	C		
Hyperlink	property	Application	-		
Hyperlink	property	Parent	-		
Hyperlink	event	Destroy			
Hyperlink	event	Error			
Hyperlink	event	Init			
Hyperlink	method	AddProperty			
Hyperlink	method	GOBACK			
Hyperlink	method	GOFORWARD			
Hyperlink	method	NAVIGATETO			
Hyperlink	method	ReadExpression			
Hyperlink	method	ReadMethod			
Hyperlink	method	ResetToDefault			
Hyperlink	method	SaveAsClass			
Hyperlink	method	WriteExpression			
Hyperlink	method	WriteMethod			
CursorAdapter	class				
CursorAdapter	property	ADOCodePage	N	0	
CursorAdapter	property	Alias	C		
CursorAdapter	property	AllowDelete	L	.T.	
CursorAdapter	property	AllowInsert	L	.T.	
CursorAdapter	property	AllowSimultaneousFetch	L	.F.	
CursorAdapter	property	AllowUpdate	L	.T.	
CursorAdapter	property	BaseClass	C	Cursoradapter	1743
CursorAdapter	property	BatchUpdateCount	N	1	
CursorAdapter	property	BreakOnError	L	.F.	
CursorAdapter	property	BufferModeOverride	N	3	
CursorAdapter	property	Class	C	Cursoradapter	1743
CursorAdapter	property	ClassLibrary	C		1743
CursorAdapter	property	Comment	C		
CursorAdapter	property	CompareMemo	L	.T.	
CursorAdapter	property	ConflictCheckCmd	C		
CursorAdapter	property	ConflictCheckType	N	0	
CursorAdapter	property	ConversionFunc	C		
CursorAdapter	property	CursorSchema	C		
CursorAdapter	property	CursorStatus	N	0	1743
CursorAdapter	property	DataSource	X		
CursorAdapter	property	DataSourceType	C		
CursorAdapter	property	DeleteCmd	C		
CursorAdapter	property	DeleteCmdDataSource	X		
CursorAdapter	property	DeleteCmdDataSourceType	C		
CursorAdapter	property	FetchAsNeeded	L	.F.	
CursorAdapter	property	FetchMemo	L	.T.	
CursorAdapter	property	FetchMemoCmdList	C		
CursorAdapter	property	FetchMemoDataSource	X		
CursorAdapter	property	FetchMemoDataSourceType	C		
CursorAdapter	property	FetchSize	N	100	
CursorAdapter	property	Flags	N	0	1743
CursorAdapter	property	InsertCmd	C		
CursorAdapter	property	InsertCmdDataSource	X		
CursorAdapter	property	InsertCmdDataSourceType	C		
CursorAdapter	property	InsertCmdRefreshCmd	C		
CursorAdapter	property	InsertCmdRefreshFieldList	C		
CursorAdapter	property	InsertCmdRefreshKeyFieldList	C		
CursorAdapter	property	KeyFieldList	C		
CursorAdapter	property	MapBinary	L	.F.	
CursorAdapter	property	MapVarchar	L	.F.	
CursorAdapter	property	MaxRecords	N	-1	
CursorAdapter	property	Name	C	Cursoradapter	
CursorAdapter	property	NoData	L	.F.	
CursorAdapter	property	ParentClass	C		1743
CursorAdapter	property	Prepared	L	.F.	
CursorAdapter	property	RefreshAlias	C		1743
CursorAdapter	property	RefreshCmd	C		
CursorAdapter	property	RefreshCmdDataSource	X		
CursorAdapter	property	RefreshCmdDataSourceType	C		
CursorAdapter	property	RefreshIgnoreFieldList	C		
CursorAdapter	property	RefreshTimeStamp	L	.F.	
CursorAdapter	property	SelectCmd	C		
CursorAdapter	property	SendUpdates	L	.T.	
CursorAdapter	property	Tables	C		
CursorAdapter	property	Tag	C		
CursorAdapter	property	TimestampFieldList	C		
CursorAdapter	property	UpdatableFieldList	C		
CursorAdapter	property	UpdateCmd	C		
CursorAdapter	property	UpdateCmdDataSource	X		
CursorAdapter	property	UpdateCmdDataSourceType	C		
CursorAdapter	property	UpdateCmdRefreshCmd	C		
CursorAdapter	property	UpdateCmdRefreshFieldList	C		
CursorAdapter	property	UpdateCmdRefreshKeyFieldList	C		
CursorAdapter	property	UpdateGram	C		1743
CursorAdapter	property	UpdateGramSchemaLocation	C		
CursorAdapter	property	UpdateNameList	C		
CursorAdapter	property	UpdateType	N	1	
CursorAdapter	property	UseCursorSchema	L	.F.	
CursorAdapter	property	UseDeDataSource	L	.F.	
CursorAdapter	property	UseMemoSize	N	255	
CursorAdapter	property	UseTransactions	L	.T.	
CursorAdapter	property	WhereType	N	3	
CursorAdapter	property	Application	-		
CursorAdapter	property	Parent	-		
CursorAdapter	event	AfterCursorAttach			
CursorAdapter	event	AfterCursorClose			
CursorAdapter	event	AfterCursorDetach			
CursorAdapter	event	AfterCursorFill			
CursorAdapter	event	AfterCursorRefresh			
CursorAdapter	event	AfterCursorUpdate			
CursorAdapter	event	AfterDelete			
CursorAdapter	event	AfterInsert			
CursorAdapter	event	AfterRecordRefresh			
CursorAdapter	event	AfterUpdate			
CursorAdapter	event	BeforeCursorAttach			
CursorAdapter	event	BeforeCursorClose			
CursorAdapter	event	BeforeCursorDetach			
CursorAdapter	event	BeforeCursorFill			
CursorAdapter	event	BeforeCursorRefresh			
CursorAdapter	event	BeforeCursorUpdate			
CursorAdapter	event	BeforeDelete			
CursorAdapter	event	BeforeInsert			
CursorAdapter	event	BeforeRecordRefresh			
CursorAdapter	event	BeforeUpdate			
CursorAdapter	event	Destroy			
CursorAdapter	event	Error			
CursorAdapter	event	Init			
CursorAdapter	method	AddProperty			
CursorAdapter	method	AutoOpen			
CursorAdapter	method	CursorAttach			
CursorAdapter	method	CursorDetach			
CursorAdapter	method	CursorFill			
CursorAdapter	method	CursorRefresh			
CursorAdapter	method	ReadExpression			
CursorAdapter	method	ReadMethod			
CursorAdapter	method	RecordRefresh			
CursorAdapter	method	ResetToDefault			
CursorAdapter	method	SaveAsClass			
CursorAdapter	method	WriteExpression			
CursorAdapter	method	WriteMethod			
Control	class				
Control	property	Anchor	N	0	
Control	property	BackColor	N	15790320	
Control	property	BackStyle	N	1	
Control	property	BaseClass	C	Control	1743
Control	property	BorderColor	N	6579300	
Control	property	BorderWidth	N	1	
Control	property	Class	C	Control	1743
Control	property	ClassLibrary	C		1743
Control	property	ColorSource	N	4	
Control	property	Comment	C		
Control	property	ControlCount	N	0	1743
Control	property	DragIcon	C		
Control	property	DragMode	N	0	
Control	property	Enabled	L	.T.	
Control	property	ForeColor	N	0	
Control	property	Height	N	75	
Control	property	HelpContextID	N	0	
Control	property	Left	N	0	
Control	property	MouseIcon	C		
Control	property	MousePointer	N	0	
Control	property	Name	C	Control	
Control	property	OLEDragMode	N	0	
Control	property	OLEDragPicture	C		
Control	property	OLEDropEffects	N	3	
Control	property	OLEDropHasData	N	-1	
Control	property	OLEDropMode	N	0	
Control	property	ParentClass	C		1743
Control	property	Picture	C		
Control	property	SpecialEffect	N	2	
Control	property	StatusBarText	C		
Control	property	Style	N	0	
Control	property	TabIndex	N	0	
Control	property	TabStop	L	.T.	
Control	property	Tag	C		
Control	property	ToolTipText	C		
Control	property	Top	N	0	
Control	property	Visible	L	.T.	
Control	property	WhatsThisHelpID	N	-1	
Control	property	Width	N	75	
Control	property	ActiveControl	-		
Control	property	Application	-		
Control	property	Controls	-		
Control	property	Objects	-		
Control	property	Parent	-		
Control	event	Click			
Control	event	DblClick			
Control	event	Destroy			
Control	event	DragDrop			
Control	event	DragOver			
Control	event	Error			
Control	event	GotFocus			
Control	event	Init			
Control	event	LostFocus			
Control	event	MiddleClick			
Control	event	MouseDown			
Control	event	MouseEnter			
Control	event	MouseLeave			
Control	event	MouseMove			
Control	event	MouseUp			
Control	event	MouseWheel			
Control	event	Moved			
Control	event	OLECompleteDrag			
Control	event	OLEDragDrop			
Control	event	OLEDragOver			
Control	event	OLEGiveFeedback			
Control	event	OLESetData			
Control	event	OLEStartDrag			
Control	event	Resize			
Control	event	RightClick			
Control	event	UIEnable			
Control	method	AddProperty			
Control	method	Drag			
Control	method	Draw			
Control	method	Move			
Control	method	OLEDrag			
Control	method	ReadExpression			
Control	method	ReadMethod			
Control	method	Refresh			
Control	method	ResetToDefault			
Control	method	SaveAsClass			
Control	method	SetFocus			
Control	method	ShowWhatsThis			
Control	method	WriteExpression			
Control	method	WriteMethod			
Control	method	ZOrder			
ProjectHook	class				
ProjectHook	property	BaseClass	C	Projecthook	1743
ProjectHook	property	Class	C	Projecthook	1743
ProjectHook	property	ClassLibrary	C		1743
ProjectHook	property	Comment	C		
ProjectHook	property	Name	C	Projecthook	
ProjectHook	property	OLEDropEffects	N	3	
ProjectHook	property	OLEDropHasData	N	-1	
ProjectHook	property	OLEDropMode	N	1	
ProjectHook	property	ParentClass	C		1743
ProjectHook	property	Tag	C		
ProjectHook	property	Application	-		
ProjectHook	property	Parent	-		
ProjectHook	event	Activate			
ProjectHook	event	AfterBuild			
ProjectHook	event	BeforeBuild			
ProjectHook	event	Deactivate			
ProjectHook	event	Destroy			
ProjectHook	event	Error			
ProjectHook	event	Init			
ProjectHook	event	OLEDragDrop			
ProjectHook	event	OLEDragOver			
ProjectHook	event	OLEGiveFeedback			
ProjectHook	event	QueryAddFile			
ProjectHook	event	QueryModifyFile			
ProjectHook	event	QueryNewFile			
ProjectHook	event	QueryRemoveFile			
ProjectHook	event	QueryRunFile			
ProjectHook	event	SCCDestroy			
ProjectHook	event	SCCInit			
ProjectHook	method	AddProperty			
ProjectHook	method	ReadExpression			
ProjectHook	method	ReadMethod			
ProjectHook	method	ResetToDefault			
ProjectHook	method	SaveAsClass			
ProjectHook	method	WriteExpression			
ProjectHook	method	WriteMethod			
XMLAdapter	class				
XMLAdapter	property	BaseClass	C	Xmladapter	1743
XMLAdapter	property	Class	C	Xmladapter	1743
XMLAdapter	property	ClassLibrary	C		1743
XMLAdapter	property	CodePage	N	0	
XMLAdapter	property	Comment	C		
XMLAdapter	property	DeclareXMLPrefix	L	.F.	
XMLAdapter	property	DisableEncode	L	.F.	
XMLAdapter	property	ForceCloseTag	L	.F.	
XMLAdapter	property	FormattedOutput	L	.T.	
XMLAdapter	property	IsDiffGram	L	.F.	
XMLAdapter	property	IsLoaded	L	.F.	1743
XMLAdapter	property	IXMLDOMElement	X		
XMLAdapter	property	MapBinary	L	.F.	
XMLAdapter	property	MapN19_4ToCurrency	L	.F.	
XMLAdapter	property	MapVarchar	L	.F.	
XMLAdapter	property	Name	C	Xmladapter	
XMLAdapter	property	NoCpTrans	L	.F.	
XMLAdapter	property	ParentClass	C		1743
XMLAdapter	property	PreserveWhiteSpace	L	.F.	
XMLAdapter	property	RespectCursorCP	L	.F.	
XMLAdapter	property	RespectNesting	L	.F.	
XMLAdapter	property	SelectionNamespaces	C		
XMLAdapter	property	SOM	X		
XMLAdapter	property	Tag	C		
XMLAdapter	property	Unicode	L	.F.	
XMLAdapter	property	UseCodePage	L	.F.	
XMLAdapter	property	UTF8Encoded	L	.F.	
XMLAdapter	property	WrapCharInCDATA	L	.F.	
XMLAdapter	property	WrapMemoInCDATA	L	.F.	
XMLAdapter	property	XMLConstraints	X		
XMLAdapter	property	XMLName	C		
XMLAdapter	property	XMLNameIsXPath	L	.F.	
XMLAdapter	property	XMLNamespace	C		
XMLAdapter	property	XMLPrefix	C		
XMLAdapter	property	XMLSchemaLocation	C	1	
XMLAdapter	property	Application	-		
XMLAdapter	property	Parent	-		
XMLAdapter	property	Tables	-		
XMLAdapter	event	Destroy			
XMLAdapter	event	Error			
XMLAdapter	event	Init			
XMLAdapter	method	AddProperty			
XMLAdapter	method	AddTableSchema			
XMLAdapter	method	Attach			
XMLAdapter	method	LoadXML			
XMLAdapter	method	ReadExpression			
XMLAdapter	method	ReadMethod			
XMLAdapter	method	ReleaseXML			
XMLAdapter	method	ResetToDefault			
XMLAdapter	method	SaveAsClass			
XMLAdapter	method	ToXML			
XMLAdapter	method	WriteExpression			
XMLAdapter	method	WriteMethod			
XMLTable	class				
XMLTable	property	Alias	C		
XMLTable	property	BaseClass	C	Xmltable	1743
XMLTable	property	ChildTable	X		
XMLTable	property	Class	C	Xmltable	1743
XMLTable	property	ClassLibrary	C		1743
XMLTable	property	CodePage	N	0	
XMLTable	property	Comment	C		
XMLTable	property	DeclareXMLPrefix	L	.F.	
XMLTable	property	FirstNestedTable	X		
XMLTable	property	Name	C	Xmltable	
XMLTable	property	NestedInto	X		
XMLTable	property	NextSiblingTable	X		
XMLTable	property	ParentClass	C		1743
XMLTable	property	ParentTable	X		
XMLTable	property	Tag	C		
XMLTable	property	XMLAdapter	X		
XMLTable	property	XMLConstraints	X		
XMLTable	property	XMLName	C		
XMLTable	property	XMLNameIsXPath	L	.F.	
XMLTable	property	XMLNamespace	C		
XMLTable	property	XMLPrefix	C		
XMLTable	property	Application	-		
XMLTable	property	Parent	-		
XMLTable	property	Fields	-		
XMLTable	event	Destroy			
XMLTable	event	Error			
XMLTable	event	Init			
XMLTable	method	AddProperty			
XMLTable	method	ApplyDiffgram			
XMLTable	method	ChangesToCursor			
XMLTable	method	Nest			
XMLTable	method	ReadExpression			
XMLTable	method	ReadMethod			
XMLTable	method	ResetToDefault			
XMLTable	method	SaveAsClass			
XMLTable	method	ToCursor			
XMLTable	method	Unnest			
XMLTable	method	WriteExpression			
XMLTable	method	WriteMethod			
XMLField	class				
XMLField	property	Alias	C		
XMLField	property	BaseClass	C	Xmlfield	1743
XMLField	property	Class	C	Xmlfield	1743
XMLField	property	ClassLibrary	C		1743
XMLField	property	CodePage	N	0	
XMLField	property	Comment	C		
XMLField	property	DataType	C		
XMLField	property	DisableEncode	L	.F.	
XMLField	property	FractionDigits	N	-1	
XMLField	property	IsAttribute	L	.F.	
XMLField	property	IsBase64	L	.F.	
XMLField	property	IsBinary	L	.F.	
XMLField	property	IsNull	L	.F.	
XMLField	property	Keyfield	L	.F.	
XMLField	property	MaxLength	N	-1	
XMLField	property	Name	C	Xmlfield	
XMLField	property	NoCpTrans	L	.F.	
XMLField	property	ParentClass	C		1743
XMLField	property	Tag	C		
XMLField	property	Unicode	L	.F.	
XMLField	property	WrapInCDATA	L	.F.	
XMLField	property	XMLName	C		
XMLField	property	XMLNameIsXPath	L	.F.	
XMLField	property	XMLTable	X		
XMLField	property	XMLType	X		
XMLField	property	XSDfractionDigits	C		
XMLField	property	XSDmaxLength	C		
XMLField	property	XSDtotalDigits	C		
XMLField	property	XSDtype	C		
XMLField	property	Application	-		
XMLField	property	Parent	-		
XMLField	event	Destroy			
XMLField	event	Error			
XMLField	event	Init			
XMLField	method	AddProperty			
XMLField	method	ReadExpression			
XMLField	method	ReadMethod			
XMLField	method	ResetToDefault			
XMLField	method	SaveAsClass			
XMLField	method	WriteExpression			
XMLField	method	WriteMethod			
ReportListener	class				
ReportListener	property	AllowModalMessages	L	.F.	
ReportListener	property	BaseClass	C	Reportlistener	1743
ReportListener	property	Class	C	Reportlistener	1743
ReportListener	property	ClassLibrary	C		1743
ReportListener	property	CommandClauses	X		
ReportListener	property	Comment	C		
ReportListener	property	CurrentDataSession	N	1	
ReportListener	property	CurrentPass	N	0	
ReportListener	property	DynamicLineHeight	L	.T.	
ReportListener	property	FRXDataSession	N	-1	
ReportListener	property	GDIPlusGraphics	N	0	1743
ReportListener	property	ListenerType	N	-1	
ReportListener	property	Name	C	Reportlistener	
ReportListener	property	OutputPageCount	N	0	1743
ReportListener	property	OutputType	N	-1	
ReportListener	property	PageNo	N	0	1743
ReportListener	property	PageTotal	N	0	1743
ReportListener	property	ParentClass	C		1743
ReportListener	property	PreviewContainer	X		
ReportListener	property	PrintJobName	C		
ReportListener	property	QuietMode	L	.F.	
ReportListener	property	SendGDIPlusImage	N	0	
ReportListener	property	Tag	C		
ReportListener	property	TwoPassProcess	L	.F.	
ReportListener	property	Application	-		
ReportListener	property	Parent	-		
ReportListener	event	AdjustObjectSize			
ReportListener	event	AfterBand			
ReportListener	event	AfterReport			
ReportListener	event	BeforeBand			
ReportListener	event	BeforeReport			
ReportListener	event	Destroy			
ReportListener	event	Error			
ReportListener	event	EvaluateContents			
ReportListener	event	Init			
ReportListener	event	LoadReport			
ReportListener	event	UnloadReport			
ReportListener	method	AddProperty			
ReportListener	method	CancelReport			
ReportListener	method	ClearStatus			
ReportListener	method	DoMessage			
ReportListener	method	DoStatus			
ReportListener	method	GetPageHeight			
ReportListener	method	GetPageWidth			
ReportListener	method	IncludePageInOutput			
ReportListener	method	OnPreviewClose			
ReportListener	method	OutputPage			
ReportListener	method	ReadExpression			
ReportListener	method	ReadMethod			
ReportListener	method	Render			
ReportListener	method	ResetToDefault			
ReportListener	method	SaveAsClass			
ReportListener	method	SupportsListenerType			
ReportListener	method	UpdateStatus			
ReportListener	method	WriteExpression			
ReportListener	method	WriteMethod			
FormSet	class				
FormSet	property	AutoRelease	L	.F.	
FormSet	property	BaseClass	C	Formset	1743
FormSet	property	BufferMode	N	0	
FormSet	property	Class	C	Formset	1743
FormSet	property	ClassLibrary	C		1743
FormSet	property	Comment	C		
FormSet	property	DataSession	N	1	1743
FormSet	property	DataSessionID	N	1	
FormSet	property	FormCount	N	0	1743
FormSet	property	Name	C	Formset	
FormSet	property	ParentClass	C		1743
FormSet	property	ReadCycle	L	.T.	1743
FormSet	property	ReadLock	L	.T.	1743
FormSet	property	ReadMouse	L	.T.	1743
FormSet	property	ReadSave	L	.F.	1743
FormSet	property	ReadTimeout	N	0	
FormSet	property	Tag	C		
FormSet	property	Visible	L	.T.	
FormSet	property	WindowList	C		
FormSet	property	WindowType	N	0	
FormSet	property	ActiveForm	-		
FormSet	property	Application	-		
FormSet	property	Forms	-		
FormSet	property	Objects	-		
FormSet	property	Parent	-		
FormSet	event	Activate			
FormSet	event	Deactivate			
FormSet	event	Destroy			
FormSet	event	Error			
FormSet	event	Init			
FormSet	event	Load			
FormSet	event	ReadActivate			
FormSet	event	ReadDeactivate			
FormSet	event	ReadShow			
FormSet	event	ReadValid			
FormSet	event	ReadWhen			
FormSet	event	Unload			
FormSet	method	AddObject			
FormSet	method	AddProperty			
FormSet	method	Hide			
FormSet	method	NEWOBJECT			
FormSet	method	ReadExpression			
FormSet	method	ReadMethod			
FormSet	method	Refresh			
FormSet	method	Release			
FormSet	method	RemoveObject			
FormSet	method	ResetToDefault			
FormSet	method	SaveAs			
FormSet	method	SaveAsClass			
FormSet	method	SetAll			
FormSet	method	Show			
FormSet	method	WriteExpression			
FormSet	method	WriteMethod			
Application	class				
Application	property	AutoYield	L	.T.	
Application	property	Caption	C	Microsoft Visual FoxPro	
Application	property	EditorOptions	C	LQKT	
Application	property	FullName	C	C:\Program Files (x86)\Microsoft Visual FoxPro 9\vfp9.exe	1429
Application	property	Height	N	825	
Application	property	LanguageOptions	N	0	
Application	property	Left	N	0	
Application	property	Name	C	Microsoft Visual FoxPro	1429
Application	property	OLERequestPendingTimeout	N	5000	
Application	property	OLEServerBusyRaiseError	L	.F.	
Application	property	OLEServerBusyTimeout	N	10000	
Application	property	ServerName	C	C:\Program Files (x86)\Microsoft Visual FoxPro 9\vfp9.exe	1429
Application	property	StartMode	N	0	1429
Application	property	StatusBar	C		
Application	property	Top	N	0	
Application	property	Version	C	9.0	1429
Application	property	VFPXMLProgID	C		
Application	property	Visible	L	.T.	
Application	property	Width	N	1536	
Application	property	ActiveForm	-		1429
Application	property	ActiveProject	-		1429
Application	property	Application	-		
Application	property	DefaultFilePath	-		
Application	property	Forms	-		
Application	property	hWnd	-		1426
Application	property	Objects	-		
Application	property	Parent	-		
Application	property	PROCESSID	-		1426
Application	property	Projects	-		
Application	property	ThreadID	-		1426
Application	method	DataToClip			
Application	method	DoCmd			
Application	method	Eval			
Application	method	Help			
Application	method	Quit			
Application	method	RequestData			
Application	method	SetVar			
Project	class				
Project	property	AutoIncrement	L	.F.	
Project	property	BaseClass	C	Project	1429
Project	property	Debug	L	.T.	
Project	property	Encrypted	L	.F.	
Project	property	Icon	C		
Project	property	MainClass	C		1429
Project	property	MainFile	C		1429
Project	property	ProjectHook	X		
Project	property	ProjectHookClass	C		
Project	property	ProjectHookLibrary	C		
Project	property	SCCProvider	C		1429
Project	property	ServerHelpFile	C		1426
Project	property	ServerProject	C		1426
Project	property	TypeLibCLSID	C		1426
Project	property	TypeLibDesc	C		1426
Project	property	TypeLibName	C		1429
Project	property	VersionComments	C		
Project	property	VersionCompany	C		
Project	property	VersionCopyright	C		
Project	property	VersionDescription	C		
Project	property	VersionLanguage	C		
Project	property	VersionNumber	C	..	
Project	property	VersionProduct	C		
Project	property	VersionTrademarks	C		
Project	property	Visible	L	.F.	
Project	property	Application	-		
Project	property	BuildDateTime	-		1429
Project	property	Files	-		
Project	property	HomeDir	-		
Project	property	Name	-		1429
Project	property	Parent	-		
Project	property	Servers	-		
Project	method	Build			
Project	method	CleanUp			
Project	method	Close			
Project	method	Refresh			
Project	method	SetMain			
File	class				
File	property	CodePage	N	1252	1429
File	property	Description	C		
File	property	Exclude	L	.F.	
File	property	FileClass	C		1429
File	property	FileClassLibrary	C		1429
File	property	ReadOnly	L	.F.	1429
File	property	SCCStatus	N	0	1426
File	property	Type	C	P	
File	property	Application	-		
File	property	LastModified	-		1429
File	property	Name	-		1429
File	property	Parent	-		
File	method	AddToSCC			
File	method	CheckIn			
File	method	CheckOut			
File	method	GetLatestVersion			
File	method	Modify			
File	method	Remove			
File	method	RemoveFromSCC			
File	method	Run			
File	method	UndoCheckOut			
OleControl	class				
OleControl	property	Anchor	N	0	
OleControl	property	AutoActivate	N	2	
OleControl	property	AutoSize	L	.F.	
OleControl	property	AutoVerbMenu	L	.F.	
OleControl	property	BaseClass	C	Olecontrol	1743
OleControl	property	Class	C	Olecontrol	1743
OleControl	property	ClassLibrary	C		1743
OleControl	property	Comment	C		
OleControl	property	DocumentFile	C		1743
OleControl	property	DragIcon	C		
OleControl	property	DragMode	N	0	
OleControl	property	Enabled	L	.T.	
OleControl	property	Height	N	17	
OleControl	property	HelpContextID	N	0	
OleControl	property	HostName	C		
OleControl	property	Left	N	0	
OleControl	property	MouseIcon	C		
OleControl	property	MousePointer	N	0	
OleControl	property	OLELCID	N	1033	1743
OleControl	property	OLETypeAllowed	N	1	1743
OleControl	property	ParentClass	C		1743
OleControl	property	Sizable	L	.T.	
OleControl	property	Stretch	N	0	
OleControl	property	TabStop	L	.T.	
OleControl	property	Tag	C		
OleControl	property	Top	N	0	
OleControl	property	WhatsThisHelpID	N	0	
OleControl	property	Width	N	100	
OleControl	property	Application	-		
OleControl	property	Name	-		
OleControl	property	OLEClass	-		1743
OleControl	property	Parent	-		
OleControl	property	TabIndex	-		
OleControl	property	Visible	-		
OleControl	event	Destroy			
OleControl	event	DragDrop			
OleControl	event	DragOver			
OleControl	event	Error			
OleControl	event	GotFocus			
OleControl	event	Init			
OleControl	event	LostFocus			
OleControl	event	Moved			
OleControl	event	Resize			
OleControl	event	UIEnable			
OleControl	method	AddProperty			
OleControl	method	DoVerb			
OleControl	method	Drag			
OleControl	method	Move			
OleControl	method	ReadExpression			
OleControl	method	ReadMethod			
OleControl	method	Refresh			
OleControl	method	ResetToDefault			
